userID,itemID,played
u60956035,g58072288,1
u23567947,g24194110,1
u31753305,g57834425,1
u05310170,g45950487,1
u11491160,g96830890,1
u11105542,g93941352,1
u65998850,g08143802,1
u61243657,g61264440,1
u46171715,g85442587,1
u78280392,g61264440,1
u86005107,g91985937,1
u06464611,g25170902,1
u44605250,g94410811,1
u88434025,g29695966,1
u94739498,g15881340,1
u71532684,g82166573,1
u42347101,g36122744,1
u06502269,g63858284,1
u14906592,g93507333,1
u10460685,g44635234,1
u93450281,g79027240,1
u41644422,g78139956,1
u06845404,g05339526,1
u00628588,g62607719,1
u75470769,g72890241,1
u51270439,g15881340,1
u65027223,g08672397,1
u92719024,g06607161,1
u15739829,g06045292,1
u17751563,g73199890,1
u08983578,g66197269,1
u65551086,g15064446,1
u65274722,g72460998,1
u86258656,g54703242,1
u10691163,g28457917,1
u50593621,g29464734,1
u38881068,g33325347,1
u92570404,g23185261,1
u27544131,g15714062,1
u28629898,g00663854,1
u70407797,g64596037,1
u49961321,g24268800,1
u71800313,g69249829,1
u05015710,g03262233,1
u17777056,g44025476,1
u97050705,g57175884,1
u05576561,g48118089,1
u77506393,g96187396,1
u83097722,g22287423,1
u90215446,g46486970,1
u18875733,g66220144,1
u51119424,g48753510,1
u99182282,g04462740,1
u88218929,g38170343,1
u08806945,g35135475,1
u27544131,g54634449,1
u22096553,g07986161,1
u33746699,g67293287,1
u35179060,g72873062,1
u15739829,g16653801,1
u14184813,g23657488,1
u33254176,g23885183,1
u44081559,g80431145,1
u45425014,g77400036,1
u22096553,g46950698,1
u58849842,g70582637,1
u99813696,g51234623,1
u11593267,g87354867,1
u63163832,g61225634,1
u00357752,g32003820,1
u22298998,g75457006,1
u06118787,g56127438,1
u53628162,g82166573,1
u63050765,g96831210,1
u44562324,g22839997,1
u78399036,g91985937,1
u16209840,g12133696,1
u74016254,g66187454,1
u32402530,g65175011,1
u83288532,g36361577,1
u04466631,g92017077,1
u79974556,g00805292,1
u15844922,g93027730,1
u79273901,g63149989,1
u75343375,g53666531,1
u02243640,g43436077,1
u67143531,g06177547,1
u68671276,g73481194,1
u60146455,g88258978,1
u68743894,g42907287,1
u69942744,g00288786,1
u62644689,g68132896,1
u56770007,g15714062,1
u95974698,g40499587,1
u81489269,g78034556,1
u22696973,g37422652,1
u69738495,g51830853,1
u82262883,g64700359,1
u96167444,g82668863,1
u92869955,g50139510,1
u42370240,g32015189,1
u40347900,g68594066,1
u58254457,g88735741,1
u37109830,g79027240,1
u88434025,g56396594,1
u58733933,g51491804,1
u39230731,g18581386,1
u56327199,g96830890,1
u85199007,g88534444,1
u79684960,g10773791,1
u59708985,g74380807,1
u51163091,g19759241,1
u87227222,g28112086,1
u30338578,g25169928,1
u66004745,g67650495,1
u64016923,g51234623,1
u90591026,g24662129,1
u62757983,g08344223,1
u27263635,g35150813,1
u65379510,g82220080,1
u47270135,g57303786,1
u56136272,g69336814,1
u82875792,g01873417,1
u84467794,g96665580,1
u58822302,g37006412,1
u26771241,g94257083,1
u58338178,g09558961,1
u30833867,g03136155,1
u32714714,g46446145,1
u72952508,g52182535,1
u79245037,g58811265,1
u59370489,g49157768,1
u55775021,g24479985,1
u88837062,g47086763,1
u52579929,g03420056,1
u69966150,g02273341,1
u17716601,g68959096,1
u19056561,g90301006,1
u93961714,g15360200,1
u83427263,g78674402,1
u00953018,g78817804,1
u31490960,g39845845,1
u91587996,g64167567,1
u95348276,g86739752,1
u89709906,g29657740,1
u05518843,g66481183,1
u18633205,g67857266,1
u05114490,g18569645,1
u42166729,g70274773,1
u53258669,g59833534,1
u91136278,g39394945,1
u72922736,g52454443,1
u35871341,g29054099,1
u53098507,g58025004,1
u29035154,g82220080,1
u93364692,g09670581,1
u02012462,g23403411,1
u32456321,g24194110,1
u81659773,g10773791,1
u52155642,g68132896,1
u66562726,g45950487,1
u32377855,g50163420,1
u31760825,g65683787,1
u14495633,g58464197,1
u27124852,g61856392,1
u45660048,g35166995,1
u18986794,g49593949,1
u00875922,g78518895,1
u87244996,g38024861,1
u16598632,g31756494,1
u64671579,g46862476,1
u73753509,g59682009,1
u73982503,g31541380,1
u81251440,g69849525,1
u15040844,g92017077,1
u04836696,g05339526,1
u69556026,g09964073,1
u88441925,g82880743,1
u43379937,g13594852,1
u10867316,g66197269,1
u69556026,g39394945,1
u72139431,g38434648,1
u23800330,g77916923,1
u52831443,g38170343,1
u17742070,g89492775,1
u42897868,g05463839,1
u89993397,g65794132,1
u11736936,g64348065,1
u31103256,g40532988,1
u62855536,g95702441,1
u20730600,g38170343,1
u85199007,g69849525,1
u49457621,g84397720,1
u65449218,g56115255,1
u73863896,g43254702,1
u55818297,g10923163,1
u42241023,g85605126,1
u12285210,g79056135,1
u31204595,g96710709,1
u53923084,g61877459,1
u71800313,g51682801,1
u70647035,g38230643,1
u47054693,g68594066,1
u70917707,g83607000,1
u82936629,g38724809,1
u48378925,g82166573,1
u69942744,g31712310,1
u65717372,g69425217,1
u94222355,g68845568,1
u19670502,g20272030,1
u26710071,g79333823,1
u69137549,g24550764,1
u28470370,g66403731,1
u06971689,g69033010,1
u08568174,g74119615,1
u06231068,g04423005,1
u03201327,g25077590,1
u05581149,g78518895,1
u07583525,g01660600,1
u55730078,g26730287,1
u81349942,g70592519,1
u93591744,g22839997,1
u97802984,g92017077,1
u90337818,g89492775,1
u75811549,g03420056,1
u19431743,g43076769,1
u90733484,g02416235,1
u72398292,g21595192,1
u45342952,g15881340,1
u33457819,g79861485,1
u96971686,g15714062,1
u06223538,g47669117,1
u22395052,g75513928,1
u33042402,g00475133,1
u71672839,g88632905,1
u94680884,g01873417,1
u04259444,g46932837,1
u45934020,g01685044,1
u88835772,g36471550,1
u02338699,g82874353,1
u24464327,g27545941,1
u56136272,g47540055,1
u71800313,g29741733,1
u81360847,g39422502,1
u56166550,g80438960,1
u71996483,g18223055,1
u56021748,g82616432,1
u90210178,g10444367,1
u13076145,g68564716,1
u79354427,g88406710,1
u33701854,g91799982,1
u21133378,g41331921,1
u97829138,g53927674,1
u21089564,g96830890,1
u95721915,g15360200,1
u45148118,g31560999,1
u44081559,g60607670,1
u42035064,g41141819,1
u59869979,g45978626,1
u91703040,g10259243,1
u62246824,g29890162,1
u74679178,g54662124,1
u27244547,g53024880,1
u11399660,g03280058,1
u79398659,g47915473,1
u49244274,g71192260,1
u59568450,g39055346,1
u06187144,g68135850,1
u31712305,g00083675,1
u52201343,g48556857,1
u62354011,g31800990,1
u80734230,g88216046,1
u94793879,g81456217,1
u15250211,g78139956,1
u25717012,g09482600,1
u55105731,g11862282,1
u93071176,g78818328,1
u41103984,g45232069,1
u01457302,g14806591,1
u39216927,g56127438,1
u48121649,g32819803,1
u32402530,g04615400,1
u38148878,g92782480,1
u27709887,g66187454,1
u67317909,g95457243,1
u70169974,g58025004,1
u22284190,g65055990,1
u46276007,g84720805,1
u63218599,g16586637,1
u36025454,g41031307,1
u87799097,g63396588,1
u03608422,g21595192,1
u72986401,g43436077,1
u46872691,g39366834,1
u83503668,g82994209,1
u92112007,g61434161,1
u70118164,g24555799,1
u55835946,g94547789,1
u54177102,g99317241,1
u42222139,g29752784,1
u82875792,g58025004,1
u31712305,g31712310,1
u60154970,g33872505,1
u32369191,g89492775,1
u41317587,g51322209,1
u07492501,g98118815,1
u04903635,g49636917,1
u52704336,g74412462,1
u59755606,g68132896,1
u91823042,g90832644,1
u64671579,g06538880,1
u91505067,g42862258,1
u58468346,g86428226,1
u55381716,g10675976,1
u91465670,g93472160,1
u83394320,g17074600,1
u98413978,g29494592,1
u63905484,g77640255,1
u61078154,g40499587,1
u63163832,g64348065,1
u39532419,g62915473,1
u92729375,g16967024,1
u53619060,g17074600,1
u14014903,g84129057,1
u85115534,g36338988,1
u41793614,g70836954,1
u96397429,g73792397,1
u33427219,g66220144,1
u14947742,g14479207,1
u34913220,g40499587,1
u03556571,g56751692,1
u63097990,g80603516,1
u62720974,g98307890,1
u98382527,g55646573,1
u04989018,g61364485,1
u97774562,g59271404,1
u79311898,g25063114,1
u52643255,g25876484,1
u24033680,g68818867,1
u09932820,g18827702,1
u51962149,g38434648,1
u79483995,g77400036,1
u55486347,g84433673,1
u46692057,g04615400,1
u83423962,g82275622,1
u94960521,g06266910,1
u81562258,g54327129,1
u34591471,g18342664,1
u02081561,g22927590,1
u11615113,g72841273,1
u61150089,g36471550,1
u71486940,g16967024,1
u24738820,g17604638,1
u78883544,g33776814,1
u01432674,g66197269,1
u90007181,g19451556,1
u03233576,g02273341,1
u85939164,g71471611,1
u08166315,g24479985,1
u74599559,g68594066,1
u42003455,g70286157,1
u36393124,g76745472,1
u24632292,g17074600,1
u66850142,g36879809,1
u17988807,g03136155,1
u48261357,g47087082,1
u78735646,g68959096,1
u27347248,g36338988,1
u80085723,g15881340,1
u98179594,g36958384,1
u79566293,g80979867,1
u68554058,g00602342,1
u62005453,g71073909,1
u39566752,g89200271,1
u59268285,g91952332,1
u00198127,g17807252,1
u16977154,g83757895,1
u18969273,g59132435,1
u28542486,g32683225,1
u96347560,g89465021,1
u01450589,g88406710,1
u74849356,g06177547,1
u22437467,g83444124,1
u47024805,g15881340,1
u56283764,g85491208,1
u10115696,g24508767,1
u99369901,g53078416,1
u79152764,g33872505,1
u30419181,g41623816,1
u29216495,g96221632,1
u12502495,g60355697,1
u57355453,g90898833,1
u95798288,g15547870,1
u21838481,g17074600,1
u90437656,g86428226,1
u68603964,g81135807,1
u88434025,g89809648,1
u62201021,g78139956,1
u54714550,g69693461,1
u07825507,g15339821,1
u47180106,g82668863,1
u30739982,g78239118,1
u03790099,g65734768,1
u21769359,g10685659,1
u87426831,g91024164,1
u25365202,g48257412,1
u48675073,g83757895,1
u52018626,g58479043,1
u12125660,g53536844,1
u79541988,g24479985,1
u89709906,g80196469,1
u56274213,g03162218,1
u33714836,g33591260,1
u88844065,g33872505,1
u02780373,g93472243,1
u88726473,g15881340,1
u40742527,g32904933,1
u35171801,g03207903,1
u57950682,g72772720,1
u08460828,g21595192,1
u43994930,g94257083,1
u67757702,g52414449,1
u89239385,g55811676,1
u78202970,g34397868,1
u31623551,g17074600,1
u63347594,g78336897,1
u38420807,g85252310,1
u94085555,g89492775,1
u90429334,g75228197,1
u79530461,g28397260,1
u28343851,g25130014,1
u96375702,g59833534,1
u32720476,g26732871,1
u34999115,g81117967,1
u73718543,g89492775,1
u17156425,g27545941,1
u80792313,g64348065,1
u69256218,g15360200,1
u45679096,g57175884,1
u27906982,g24809309,1
u52579929,g42111697,1
u94443376,g68460338,1
u73667368,g00880401,1
u56197595,g93941352,1
u63840885,g24194110,1
u94750194,g06177547,1
u80605925,g08415052,1
u31394716,g77960728,1
u86081323,g31712310,1
u49752072,g92522857,1
u53958870,g48512616,1
u82361180,g28652141,1
u90093410,g56621675,1
u04109297,g18464514,1
u59755606,g23403411,1
u87426831,g74942396,1
u47242027,g89769852,1
u66627551,g65756682,1
u48616923,g24435313,1
u93459370,g03855764,1
u58200581,g31541380,1
u72216053,g22136822,1
u92301572,g72460998,1
u61738822,g89554109,1
u71495753,g47729030,1
u82332490,g34481494,1
u61076669,g89492775,1
u98382527,g79499736,1
u88835772,g59553750,1
u78389390,g08220648,1
u73868850,g08511321,1
u00211549,g03718546,1
u17284479,g17218685,1
u55611139,g17807252,1
u90666952,g94005519,1
u93364692,g89492775,1
u95169497,g31712310,1
u16346527,g25261479,1
u81310029,g48849824,1
u38419315,g36769937,1
u54965133,g64755089,1
u98799221,g53666531,1
u14312444,g83147553,1
u04311781,g31712310,1
u85762815,g16903439,1
u05581149,g25077590,1
u32377855,g68182978,1
u99576383,g31800990,1
u38727086,g42729032,1
u18612571,g84515065,1
u13424219,g22136822,1
u24658352,g08561999,1
u47168952,g52454443,1
u92112007,g10701910,1
u25827317,g60607670,1
u70487702,g76822730,1
u85366813,g69249829,1
u93185343,g81456217,1
u54953931,g99496555,1
u60628281,g75160975,1
u28260148,g97873808,1
u46678332,g51093074,1
u54755806,g54662124,1
u23724796,g02416235,1
u77827699,g58014324,1
u54714550,g36769937,1
u39599062,g31712310,1
u64077850,g36356257,1
u65396282,g78818328,1
u05068078,g85485988,1
u72986401,g06921499,1
u03209692,g43689131,1
u78239215,g03280058,1
u41736066,g25357537,1
u61755488,g26732871,1
u59698390,g33776814,1
u11812854,g19425343,1
u30278296,g68137463,1
u38825354,g60607670,1
u56136272,g89237308,1
u65883423,g68302537,1
u71996483,g57032458,1
u61457662,g41193056,1
u82283399,g10717886,1
u75343375,g17361564,1
u49653217,g72841273,1
u57510806,g00125299,1
u11427817,g28403640,1
u01154477,g69849525,1
u07403582,g20435241,1
u92381286,g15540544,1
u17884154,g17704742,1
u70917707,g03855764,1
u77156869,g89200271,1
u16966941,g57588908,1
u99498831,g33721553,1
u98443157,g78518895,1
u12741451,g67274965,1
u53621137,g43409822,1
u00198127,g69693461,1
u47028892,g89200271,1
u71664746,g78518895,1
u29401175,g03136155,1
u62560683,g36338988,1
u76241191,g05551150,1
u39599062,g57016851,1
u98682022,g52620301,1
u41981227,g67650495,1
u09970728,g56626398,1
u29033935,g24862366,1
u91673094,g93472160,1
u04938777,g41331921,1
u86258656,g26192910,1
u23564587,g77859458,1
u27646423,g33893277,1
u61709204,g06975986,1
u38155838,g15547870,1
u40002160,g32136079,1
u84062881,g46300937,1
u77665302,g09203234,1
u05086511,g25876484,1
u46745373,g74112521,1
u77827699,g57834425,1
u46645213,g01873417,1
u97099051,g47087082,1
u17384601,g69249829,1
u67989643,g06097413,1
u69804013,g90301006,1
u49592765,g29657740,1
u49569747,g23869965,1
u49961321,g68132896,1
u18029408,g70274773,1
u16384355,g01959969,1
u44583541,g74699976,1
u51962149,g10053132,1
u18067087,g75248233,1
u47741496,g15714062,1
u31492526,g05349653,1
u82872855,g05463839,1
u56506625,g85900991,1
u26837546,g10773791,1
u96883621,g37015483,1
u25000916,g22136822,1
u60584353,g86787099,1
u34295594,g09533499,1
u98413978,g50079336,1
u40347900,g97784906,1
u08369407,g37490691,1
u34600363,g10053132,1
u11949707,g57431639,1
u13037843,g94005519,1
u86096399,g76745472,1
u54051090,g24576552,1
u40959771,g21595192,1
u76404562,g91952332,1
u98396281,g52756366,1
u06544537,g74942396,1
u55449940,g44267126,1
u12276837,g62481736,1
u29576207,g69828318,1
u07635613,g30838069,1
u93376085,g67650495,1
u80563208,g91035389,1
u49244274,g70709452,1
u02882779,g23826249,1
u83192523,g12460730,1
u58591954,g41577769,1
u61984333,g35444269,1
u00715488,g96198443,1
u72671384,g28403640,1
u21233168,g46092771,1
u73312807,g02637258,1
u14312444,g59442626,1
u54654852,g74105866,1
u02129594,g09670581,1
u62593459,g87912242,1
u83416802,g17514824,1
u39855963,g00475133,1
u04495704,g30998929,1
u39544543,g69735369,1
u24506196,g59317800,1
u75917410,g66296428,1
u58471931,g81608348,1
u25599643,g69735369,1
u47661995,g05551150,1
u77089819,g29494592,1
u32243545,g92782480,1
u11427817,g71073909,1
u76352109,g78518895,1
u89709906,g68547272,1
u31760825,g96187396,1
u32770398,g32913777,1
u03317306,g25261479,1
u68530602,g79499736,1
u73485675,g25876484,1
u39563714,g36841558,1
u04771226,g74035719,1
u76617351,g85212990,1
u65551086,g42124312,1
u96883621,g26445690,1
u07680623,g46267372,1
u47819715,g46446145,1
u68598297,g88509571,1
u21021746,g51399674,1
u05581149,g22764090,1
u50473964,g53715495,1
u87938517,g10773791,1
u64237842,g44085371,1
u08403032,g18932527,1
u62509621,g18252834,1
u60034827,g89200271,1
u96226018,g02903254,1
u96104653,g48350599,1
u44401308,g12104166,1
u25511862,g06097413,1
u01276399,g15536656,1
u42889153,g15714062,1
u42908769,g92469827,1
u51962149,g16952539,1
u64713703,g31370047,1
u61150089,g70132690,1
u37836993,g25357537,1
u57886191,g95916447,1
u33399997,g26730287,1
u97802984,g89492775,1
u96852472,g49722483,1
u04939787,g46537467,1
u19311904,g77288617,1
u59361314,g69051492,1
u47388253,g77859458,1
u64072664,g91985937,1
u93933943,g59132435,1
u73061090,g46932837,1
u60034715,g48402991,1
u53473939,g78518895,1
u91401178,g33591260,1
u87853991,g41141819,1
u81022198,g66086214,1
u13250932,g70011042,1
u55105731,g38964542,1
u89239385,g74112521,1
u74180765,g61465953,1
u31760825,g44025476,1
u02954565,g72581090,1
u92142028,g06378804,1
u61738822,g41623816,1
u59883445,g06177547,1
u22096553,g70232376,1
u77655643,g17873194,1
u38827286,g86428226,1
u93621031,g43466418,1
u65998850,g35166995,1
u20566880,g17074600,1
u55833077,g31712310,1
u80583554,g46932837,1
u29752586,g85719462,1
u95475607,g53666531,1
u81930231,g15870705,1
u33849260,g18030920,1
u98582042,g66220144,1
u76551408,g16320816,1
u66004745,g10773791,1
u84603281,g98217589,1
u55350279,g15742115,1
u18042527,g05843073,1
u06083958,g70274773,1
u19075325,g40124000,1
u11882275,g85442587,1
u90344735,g34765721,1
u88806757,g10385772,1
u77044163,g17368340,1
u35014505,g03136155,1
u34042649,g84985541,1
u44712083,g03855764,1
u42024428,g06546918,1
u49238900,g47205010,1
u52959535,g79333823,1
u39188769,g66197269,1
u67101950,g94300691,1
u52799909,g62481736,1
u71514747,g67170903,1
u46422197,g43436077,1
u00687255,g31448607,1
u55833077,g51450658,1
u58624800,g09482600,1
u45148118,g16320816,1
u98179594,g10081212,1
u91673094,g32579898,1
u41317587,g85485988,1
u14140705,g87795702,1
u87534292,g68135850,1
u82658939,g40499587,1
u31435261,g44085371,1
u25331768,g85442587,1
u53056713,g72460998,1
u82515621,g26192910,1
u52146622,g95765068,1
u71130252,g75912186,1
u25631744,g57175884,1
u48059598,g03262233,1
u88365353,g46446145,1
u12182788,g53078416,1
u23904359,g42523222,1
u67343366,g84702033,1
u82502949,g58129520,1
u03997304,g10259243,1
u38561265,g85026274,1
u05068233,g32245303,1
u25936320,g73199890,1
u16311463,g28952305,1
u74606341,g09558961,1
u10245930,g28900944,1
u50538538,g48657523,1
u02081561,g13451594,1
u29916526,g03136155,1
u40145039,g96830890,1
u39877819,g79861485,1
u89325755,g78336897,1
u27141768,g82220080,1
u75142913,g85442587,1
u63256053,g62087868,1
u29216495,g81608348,1
u07229282,g91952332,1
u09833175,g61214579,1
u06718972,g74699976,1
u35176345,g10962300,1
u01363394,g33084376,1
u59141532,g93355263,1
u64280940,g76027154,1
u18093411,g19451556,1
u83343215,g37255956,1
u16209840,g03280058,1
u42208082,g07895907,1
u91855861,g51283481,1
u54624084,g96198443,1
u26858759,g34122842,1
u83918172,g17804798,1
u49960824,g53666531,1
u32720476,g36841558,1
u44337325,g17514824,1
u11415212,g03465503,1
u51986373,g05463839,1
u73883910,g10946181,1
u55854800,g70274773,1
u69159654,g89465021,1
u97524202,g17612425,1
u93652398,g22386746,1
u92774045,g09572072,1
u59988770,g11862712,1
u80947479,g36471550,1
u34386088,g25195707,1
u17224257,g11919936,1
u48311027,g10773791,1
u52496811,g89809648,1
u22376696,g11473691,1
u54173124,g97784906,1
u28941486,g26730287,1
u47403227,g46950698,1
u12891480,g40499587,1
u97764793,g67221114,1
u11194965,g35331676,1
u95113472,g83142952,1
u03757196,g82668863,1
u00134864,g57843499,1
u00874815,g86565202,1
u48780404,g71581383,1
u58279240,g73617529,1
u53728448,g17218685,1
u85252845,g51770536,1
u53095821,g04025903,1
u20853281,g34193208,1
u54308430,g36958384,1
u16579434,g71312034,1
u51270439,g37198629,1
u49621496,g11181397,1
u64783960,g57976450,1
u17759890,g95916447,1
u63229947,g05982385,1
u64280940,g43636148,1
u65636202,g53113508,1
u27508534,g40551467,1
u30064155,g66324364,1
u25000916,g96187396,1
u72476497,g16158766,1
u43031841,g12579338,1
u05581149,g60949442,1
u04613617,g67463933,1
u50474220,g87749248,1
u29321637,g17807252,1
u96746119,g27545941,1
u97040079,g09964073,1
u93197231,g15714062,1
u66436749,g35322304,1
u11233362,g61941054,1
u15542795,g69213131,1
u71939463,g73495588,1
u07709944,g93275053,1
u17444308,g61264440,1
u71069985,g54342851,1
u20316991,g47290851,1
u75142913,g61574690,1
u32377855,g59317800,1
u61208117,g74380807,1
u32661839,g77859458,1
u11615113,g47087082,1
u28472852,g46932837,1
u02675249,g16087475,1
u77655643,g23106667,1
u93450281,g66197269,1
u54615544,g66187454,1
u92894715,g52756366,1
u82152797,g22927590,1
u85063575,g28652141,1
u55294812,g84367501,1
u63242826,g58014324,1
u12743334,g51234623,1
u36610257,g10406824,1
u48341125,g65773934,1
u47504384,g22136822,1
u42961245,g11225866,1
u24528184,g11862712,1
u77351829,g79499736,1
u68383845,g77247985,1
u88163092,g58025004,1
u67811014,g11862712,1
u54045913,g39845845,1
u50752235,g54858064,1
u09833175,g03916495,1
u28227898,g35870742,1
u31393471,g53078416,1
u97714691,g33893277,1
u64787931,g19856409,1
u19679270,g21101440,1
u87181283,g33823931,1
u42166729,g46602286,1
u67332556,g35149166,1
u42439750,g06177547,1
u71532684,g63750844,1
u48087366,g51770536,1
u50987399,g16073667,1
u89127451,g68047320,1
u62414810,g88406710,1
u20565215,g65905047,1
u67572244,g00187437,1
u63484823,g92454558,1
u05015710,g51181091,1
u72474436,g94547789,1
u89568898,g11075424,1
u93655272,g79904092,1
u25042283,g10773791,1
u57035589,g45232069,1
u15010009,g11075424,1
u82755291,g99526401,1
u37103371,g52454443,1
u06631135,g34836849,1
u82556897,g75228197,1
u21551385,g83425645,1
u05202684,g48512616,1
u88835772,g59442626,1
u14702336,g08511321,1
u01154477,g05107555,1
u84042893,g85605126,1
u68343562,g61225634,1
u09621573,g18827702,1
u42411555,g82621570,1
u38064594,g23106667,1
u55659468,g65052090,1
u51504468,g98792097,1
u09936668,g34193208,1
u97764793,g09409361,1
u98329890,g22386746,1
u96833073,g60903743,1
u89178964,g09569977,1
u91547889,g62054141,1
u36112555,g87015205,1
u21396545,g21544048,1
u56788026,g59682009,1
u41605687,g09572072,1
u07360188,g68594066,1
u49974537,g39845845,1
u23791734,g40499587,1
u92013513,g58854798,1
u11736936,g06097413,1
u93933943,g79904092,1
u29321637,g64574718,1
u67398492,g15881340,1
u73785086,g70976074,1
u42003455,g47205010,1
u24528184,g61225634,1
u47388253,g97784906,1
u12502495,g99811345,1
u10242260,g61913894,1
u34330410,g95129261,1
u66224945,g81642335,1
u66682814,g66296428,1
u19053494,g38302836,1
u15020435,g45086997,1
u03749090,g34777451,1
u61476252,g69336814,1
u43621243,g60926645,1
u73768165,g80438960,1
u72873283,g24982722,1
u05960945,g31948580,1
u66651136,g72028177,1
u12329804,g64700359,1
u28542486,g63558113,1
u04150783,g67038900,1
u34672505,g12818877,1
u39369505,g54858064,1
u29861752,g75024126,1
u88040580,g51283481,1
u42467385,g15714062,1
u24637388,g46950698,1
u45148118,g72390583,1
u76862514,g78566721,1
u84959387,g22641865,1
u10455070,g03420056,1
u52038231,g16653801,1
u01276399,g46430686,1
u20340818,g38724809,1
u33961552,g88632905,1
u84685172,g17507217,1
u05373153,g70742092,1
u52704336,g65756682,1
u43739751,g11862712,1
u96292613,g47352460,1
u76307639,g06065657,1
u34330410,g10183897,1
u00370921,g76425544,1
u80064824,g00919878,1
u44824365,g12540365,1
u88843432,g35155801,1
u45711549,g68808834,1
u03604519,g96003471,1
u65793931,g14512041,1
u40140637,g77806076,1
u84759213,g70463993,1
u76386235,g08511321,1
u88553986,g87749248,1
u41502407,g28112086,1
u53615716,g06045292,1
u34679480,g45086997,1
u62720974,g61076572,1
u61454999,g56115255,1
u46705135,g91479688,1
u45425014,g18342664,1
u19904237,g32819803,1
u27906982,g14799103,1
u80021772,g87534849,1
u20204106,g66197269,1
u38606788,g90154665,1
u30525890,g53666531,1
u28326815,g85103579,1
u17366133,g16073667,1
u75597994,g99758692,1
u21635454,g40499587,1
u01276399,g77806076,1
u50755757,g95457243,1
u52828833,g45685155,1
u01457302,g85605126,1
u63163832,g89122297,1
u38997786,g27545941,1
u57879333,g92734872,1
u54312176,g86565202,1
u23476091,g08220648,1
u50987399,g89809648,1
u99783622,g66779198,1
u49194432,g76745472,1
u25828842,g53969661,1
u94159937,g96982884,1
u01276399,g39930645,1
u76337229,g67137174,1
u33843988,g00264723,1
u98582042,g57016851,1
u44825310,g55987459,1
u87799097,g26730287,1
u98179594,g12667678,1
u70339605,g52454443,1
u42166729,g48254339,1
u48378925,g37899539,1
u49508040,g84465937,1
u85514440,g96938345,1
u06382645,g82220080,1
u07462131,g52730612,1
u04639299,g17807252,1
u63521682,g14368997,1
u43492331,g77400036,1
u26858759,g61264440,1
u31435261,g30192903,1
u26963539,g89447011,1
u45913286,g05914065,1
u74426406,g24982722,1
u21185789,g82465493,1
u00238333,g00475133,1
u96104653,g91952332,1
u51628961,g61434161,1
u70834200,g69081883,1
u56131287,g52585939,1
u34999115,g68547272,1
u24464327,g69336814,1
u69389474,g78518895,1
u62201021,g90154665,1
u24964143,g53045303,1
u44605250,g16087475,1
u61237602,g45792269,1
u15332717,g98792097,1
u48369340,g52414449,1
u26497692,g69735369,1
u93655272,g23960717,1
u92778705,g77400036,1
u28781652,g96003471,1
u70628300,g22832209,1
u90332737,g53078416,1
u98010359,g74942396,1
u77376188,g05463839,1
u23210251,g87795702,1
u72671384,g00795234,1
u04495704,g21285355,1
u04263569,g94257083,1
u07456612,g70898962,1
u82706763,g85252310,1
u87822497,g96497023,1
u00207029,g14120436,1
u56265177,g91479688,1
u13037838,g71144790,1
u15856655,g35135475,1
u32427956,g66575805,1
u14860579,g63870321,1
u60608621,g77879124,1
u10460685,g66086214,1
u29296791,g34193208,1
u14495633,g17807252,1
u31002799,g56621675,1
